Allen ID,Hemisphere,x,y,z
422,ipsilateral,70.05555555555556,51.72222222222222,35.18055555555556
609,ipsilateral,57.9390243902439,55.73170731707317,36.9390243902439
1044,ipsilateral,79.7,46.3,35.4
475,ipsilateral,79.20402298850574,47.747126436781606,40.66954022988506
170,ipsilateral,80.0280112044818,55.38935574229692,46.778711484593835
218,ipsilateral,72.45588235294117,56.23202614379085,47.98039215686274
1020,ipsilateral,70.78996865203762,59.172413793103445,40.460815047021946
1029,ipsilateral,74.16831683168317,48.56435643564357,43.79207920792079
325,ipsilateral,77.6923076923077,47.05494505494506,44.69230769230769
255,ipsilateral,67.4927536231884,70.57971014492753,40.34299516908212
127,ipsilateral,64.02870813397129,70.11961722488039,34.01913875598086
64,ipsilateral,64.98765432098766,70.0,44.32098765432099
1120,ipsilateral,58.333333333333336,68.29629629629629,33.48148148148148
1113,ipsilateral,62.21311475409836,69.19672131147541,36.91803278688525
155,ipsilateral,71.25049701789264,64.89662027833002,46.82107355864811
59,ipsilateral,57.50892857142857,61.214285714285715,38.276785714285715
362,ipsilateral,61.5021582733813,63.43453237410072,39.8431654676259
366,ipsilateral,61.006802721088434,63.89795918367347,29.74829931972789
1077,ipsilateral,61.42666666666667,65.53333333333333,26.36
149,ipsilateral,57.93609022556391,67.06015037593986,39.81954887218045
15,ipsilateral,60.205128205128204,72.58974358974359,34.0940170940171
181,ipsilateral,58.85407725321888,67.94420600858369,27.781115879828327
189,ipsilateral,58.018181818181816,65.12727272727273,31.818181818181817
599,ipsilateral,58.310810810810814,64.37837837837837,34.513513513513516
907,ipsilateral,63.91150442477876,62.27433628318584,35.3716814159292
575,ipsilateral,65.66666666666667,62.41520467836257,42.824561403508774
930,ipsilateral,64.27309236947791,55.80722891566265,39.88353413654618
262,ipsilateral,75.65686274509804,66.6470588235294,36.19467787114846
27,ipsilateral,82.72727272727273,53.78787878787879,42.0
178,ipsilateral,83.52709359605912,54.58128078817734,39.77339901477833
321,ipsilateral,82.5,54.785714285714285,33.785714285714285
483,ipsilateral,59.278481012658226,62.55696202531646,48.70253164556962
186,ipsilateral,61.55747126436781,61.132183908045974,46.752873563218394
390,ipsilateral,68.84210526315789,72.21052631578948,11.631578947368421
332,ipsilateral,61.0,69.0,17.0
38,ipsilateral,58.71111111111111,70.23333333333333,22.433333333333334
30,ipsilateral,57.0,72.0,10.5
118,ipsilateral,57.84848484848485,65.9090909090909,16.454545454545453
223,ipsilateral,59.02797202797203,61.58741258741259,8.335664335664335
72,ipsilateral,59.977777777777774,80.46666666666667,23.244444444444444
263,ipsilateral,62.07142857142857,80.61904761904762,14.976190476190476
272,ipsilateral,58.642105263157895,81.6,14.094736842105263
830,ipsilateral,60.17224880382775,60.55023923444976,17.13397129186603
452,ipsilateral,57.06060606060606,79.51515151515152,25.03030303030303
523,ipsilateral,62.478873239436616,78.40492957746478,17.02112676056338
914,ipsilateral,62.0,76.2,21.8
1109,ipsilateral,63.53846153846154,80.36538461538461,20.923076923076923
126,ipsilateral,58.91803278688525,54.47540983606557,10.655737704918034
133,ipsilateral,57.43859649122807,76.12280701754386,15.964912280701755
347,ipsilateral,58.50684931506849,70.97260273972603,15.424657534246576
286,ipsilateral,58.6764705882353,71.97058823529412,10.470588235294118
338,ipsilateral,57.46666666666667,71.93333333333334,45.46666666666667
689,ipsilateral,64.42424242424242,78.03030303030303,10.545454545454545
88,ipsilateral,62.30833333333333,70.26944444444445,15.838888888888889
210,ipsilateral,66.32432432432432,51.945945945945944,16.72972972972973
491,ipsilateral,60.08041958041958,50.48951048951049,17.821678321678323
525,ipsilateral,60.36363636363637,51.75524475524475,21.377622377622377
1126,ipsilateral,58.45,55.25,14.0
1,ipsilateral,66.75471698113208,55.9622641509434,12.18867924528302
515,ipsilateral,60.095238095238095,75.83809523809524,17.34285714285714
980,ipsilateral,61.220588235294116,54.455882352941174,16.823529411764707
1004,ipsilateral,62.597938144329895,55.371134020618555,12.896907216494846
63,ipsilateral,61.71875,65.890625,22.28125
693,ipsilateral,61.35531135531136,62.96336996336996,11.827838827838828
946,ipsilateral,59.85123966942149,56.484848484848484,23.28099173553719
194,ipsilateral,69.12322274881517,64.42843601895734,19.161137440758292
226,ipsilateral,67.2992125984252,77.11023622047244,16.755905511811022
356,ipsilateral,70.28571428571429,60.285714285714285,21.714285714285715
364,ipsilateral,68.8170731707317,56.426829268292686,22.378048780487806
173,ipsilateral,62.3235294117647,69.38235294117646,9.544117647058824
470,ipsilateral,73.79,57.85,25.2
614,ipsilateral,66.26717557251908,62.2557251908397,10.358778625954198
797,ipsilateral,72.59779005524862,57.36795580110497,29.59779005524862
302,ipsilateral,63.83456561922366,38.93530499075786,63.40388170055453
4,ipsilateral,69.61915467625899,27.178057553956833,57.69244604316547
580,ipsilateral,78.02325581395348,40.55813953488372,45.76744186046512
271,ipsilateral,76.03636363636363,36.29090909090909,41.49090909090909
874,ipsilateral,78.41666666666667,37.125,40.375
460,ipsilateral,65.66666666666667,25.666666666666668,39.333333333333336
381,ipsilateral,73.57915057915058,46.55341055341055,27.283140283140284
749,ipsilateral,64.42129629629629,47.800925925925924,27.564814814814813
246,ipsilateral,68.49230769230769,41.0,33.15384615384615
128,ipsilateral,67.22505800464037,41.55259087393658,39.75676720804331
294,ipsilateral,66.12321615036547,39.52732335537765,55.67420814479638
795,ipsilateral,60.831103678929765,37.77717391304348,47.83277591973244
215,ipsilateral,69.68808777429467,50.31818181818182,46.158307210031346
531,ipsilateral,60.875,50.291666666666664,55.083333333333336
628,ipsilateral,67.62264150943396,49.81132075471698,54.9811320754717
634,ipsilateral,60.436619718309856,50.936619718309856,48.73943661971831
706,ipsilateral,64.03333333333333,52.0,52.93333333333333
1061,ipsilateral,65.78873239436619,49.29577464788732,53.352112676056336
616,ipsilateral,70.55714285714286,29.985714285714284,44.84642857142857
214,ipsilateral,64.6969696969697,44.11363636363637,35.58080808080808
35,ipsilateral,58.53333333333333,40.13333333333333,41.0
115,ipsilateral,59.666666666666664,35.0,41.333333333333336
757,ipsilateral,60.23529411764706,32.05882352941177,34.23529411764706
231,ipsilateral,59.5,35.54545454545455,32.27272727272727
66,ipsilateral,80.75,48.375,34.5
374,ipsilateral,70.92156862745098,47.27450980392157,27.852941176470587
1052,ipsilateral,69.7286995515695,34.163677130044846,36.2914798206278
12,ipsilateral,57.86,44.82,29.26
100,ipsilateral,58.42786069651741,44.3134328358209,24.686567164179106
197,ipsilateral,57.275,45.0,34.375
591,ipsilateral,57.829787234042556,40.08510638297872,34.48936170212766
872,ipsilateral,57.26315789473684,32.60526315789474,40.63157894736842
612,ipsilateral,74.93513513513514,36.321621621621624,27.04054054054054
7,ipsilateral,77.5752688172043,29.18100358422939,22.476702508960575
867,ipsilateral,72.28070175438596,27.389473684210525,36.14561403508772
398,ipsilateral,69.55142231947484,31.838074398249454,11.507658643326039
280,ipsilateral,64.85714285714286,24.571428571428573,35.0
880,ipsilateral,59.06,26.7,37.38
898,ipsilateral,60.925925925925924,24.966666666666665,35.30740740740741
931,ipsilateral,63.351578947368424,41.370526315789476,15.061052631578947
1093,ipsilateral,63.83009298393914,29.035502958579883,20.19695688926458
318,ipsilateral,59.42857142857143,22.428571428571427,29.571428571428573
534,ipsilateral,72.64393939393939,30.522727272727273,30.295454545454547
574,ipsilateral,62.19345238095238,37.657738095238095,18.211309523809526
621,ipsilateral,72.97126436781609,28.936781609195403,26.155172413793103
679,ipsilateral,58.7047619047619,35.612698412698414,27.26031746031746
147,ipsilateral,66.57142857142857,24.0,36.142857142857146
162,ipsilateral,62.55882352941177,27.745098039215687,39.26470588235294
604,ipsilateral,58.736111111111114,25.458333333333332,30.916666666666668
146,ipsilateral,66.03421727972626,35.96578272027374,25.75021385799829
238,ipsilateral,57.744680851063826,29.170212765957448,28.80851063829787
350,ipsilateral,66.42857142857143,24.642857142857142,31.857142857142858
358,ipsilateral,64.2,24.72,31.6
207,ipsilateral,57.68571428571428,4.514285714285714,28.82857142857143
96,ipsilateral,81.6038961038961,18.24025974025974,28.92207792207792
101,ipsilateral,83.64796905222437,24.591876208897485,21.713733075435204
711,ipsilateral,65.26829268292683,3.2378048780487805,27.548780487804876
1039,ipsilateral,60.170731707317074,1.2439024390243902,27.536585365853657
903,ipsilateral,70.45714285714286,6.3428571428571425,30.6
642,ipsilateral,63.43421052631579,31.973684210526315,11.407894736842104
651,ipsilateral,64.52546296296296,8.916666666666666,26.266203703703702
429,ipsilateral,74.13942307692308,2.7283653846153846,20.01201923076923
437,ipsilateral,76.445796460177,9.768805309734514,20.2179203539823
445,ipsilateral,75.9723865877712,19.329388560157792,19.940828402366865
653,ipsilateral,60.88235294117647,23.235294117647058,26.823529411764707
661,ipsilateral,70.52586206896552,22.424568965517242,11.25
576,ipsilateral,68.0,25.5,16.0
135,ipsilateral,70.9047619047619,12.904761904761905,12.857142857142858
839,ipsilateral,60.39506172839506,5.555555555555555,25.34567901234568
1048,ipsilateral,61.00975975975976,17.45870870870871,17.49924924924925
372,ipsilateral,70.48148148148148,16.37037037037037,39.592592592592595
83,ipsilateral,60.946502057613166,10.724279835390947,8.037037037037036
136,ipsilateral,66.53713049747657,14.233597692862293,18.145638067772172
106,ipsilateral,71.6,18.8,24.0
203,ipsilateral,69.25806451612904,11.96774193548387,16.096774193548388
235,ipsilateral,69.9757785467128,7.515570934256055,9.076124567474048
307,ipsilateral,60.59489051094891,19.14963503649635,11.474452554744525
1098,ipsilateral,68.93137254901961,3.1411764705882352,17.79019607843137
1107,ipsilateral,63.18568232662192,3.3870246085011186,14.212527964205817
852,ipsilateral,71.5926243567753,16.263293310463123,19.154373927958833
859,ipsilateral,65.73333333333333,6.8,28.266666666666666
970,ipsilateral,60.31147540983606,17.057377049180328,25.229508196721312
978,ipsilateral,68.49717514124293,14.844632768361581,10.245762711864407
177,ipsilateral,60.1764705882353,7.176470588235294,21.058823529411764
169,ipsilateral,59.17213114754098,15.319672131147541,28.065573770491802
1069,ipsilateral,64.6470588235294,21.980392156862745,8.431372549019608
209,ipsilateral,73.80555555555556,20.131944444444443,30.875
202,ipsilateral,66.11437908496733,18.456427015250544,30.65359477124183
225,ipsilateral,70.47643979057591,14.25916230366492,30.157068062827225
217,ipsilateral,72.69364161849711,19.61849710982659,35.24277456647399
765,ipsilateral,74.37931034482759,14.379310344827585,28.379310344827587
773,ipsilateral,59.233082706766915,5.548872180451128,22.210526315789473
781,ipsilateral,76.42857142857143,18.142857142857142,34.142857142857146
912,ipsilateral,58.774647887323944,18.295774647887324,38.225352112676056
920,ipsilateral,62.963345864661655,21.30686090225564,49.027255639097746
928,ipsilateral,67.46277665995976,17.61569416498994,55.23110089106065
936,ipsilateral,63.684668989547035,7.8861788617886175,58.490708478513355
944,ipsilateral,63.73684210526316,2.5902255639097747,51.37781954887218
951,ipsilateral,62.34370139968896,3.031104199066874,44.33592534992224
957,ipsilateral,62.63854351687389,4.492895204262878,36.1651865008881
968,ipsilateral,63.43734015345269,11.612531969309464,36.071611253196934
1007,ipsilateral,80.22689075630252,20.29796918767507,54.3890056022409
1017,ipsilateral,86.56031922791388,12.734038604305866,49.578693392724574
1025,ipsilateral,82.59358288770053,6.890991361579597,38.994241053064584
1033,ipsilateral,76.30144694533762,7.364951768488746,37.090836012861736
1041,ipsilateral,93.91159067177166,19.564566655064393,25.706230421162548
1049,ipsilateral,88.38650306748467,25.661042944785276,26.742331288343557
989,ipsilateral,66.45238095238095,13.801587301587302,42.13095238095238
91,ipsilateral,75.4392523364486,15.731308411214954,39.72663551401869
846,ipsilateral,82.0548780487805,19.158536585365855,36.5609756097561
184,contralateral,45.594202898550726,108.27743271221532,51.24844720496895
985,contralateral,35.30080447708989,88.0349772647779,55.40433718083246
993,contralateral,43.65873015873016,94.94673382173382,57.91804029304029
353,contralateral,21.023026315789473,74.25592105263158,54.420394736842105
329,contralateral,23.737009882052917,63.6015301243226,61.48453936882372
337,contralateral,39.35738539898132,71.32597623089983,66.73344651952462
345,contralateral,22.997752808988764,84.81733547351524,48.86420545746388
369,contralateral,32.65441959531417,76.38817891373802,61.6975505857295
361,contralateral,38.95590327169275,64.18492176386913,69.51920341394026
182305689,contralateral,29.061611374407583,72.42338072669826,61.72827804107425
378,contralateral,15.353463587921848,69.90586145648312,45.527753108348136
1057,contralateral,19.568516421291054,84.32389580973953,34.30124575311438
677,contralateral,12.675675675675675,68.0295608108108,34.467060810810814
1011,contralateral,14.681444991789819,55.54187192118226,54.78981937602627
1002,contralateral,11.80259499536608,51.66079703429101,50.822057460611674
1027,contralateral,14.583333333333334,46.83,56.06666666666667
1018,contralateral,10.507743362831858,52.998893805309734,45.04535398230089
402,contralateral,19.923273657289002,48.47826086956522,62.23529411764706
394,contralateral,40.487046632124354,54.34974093264249,71.68911917098445
409,contralateral,21.07281553398058,39.954692556634306,60.55663430420712
385,contralateral,31.247405329593267,40.2726507713885,66.9492286115007
425,contralateral,24.43859649122807,30.927318295739347,56.959899749373434
533,contralateral,40.06730769230769,47.11923076923077,71.89615384615385
312782574,contralateral,17.85185185185185,40.465020576131685,57.65432098765432
312782628,contralateral,15.606583072100314,35.36206896551724,51.69435736677116
39,contralateral,52.532792427315755,86.70047329276538,59.43002028397566
48,contralateral,53.408687943262414,82.44680851063829,54.301418439716315
972,contralateral,52.3304572907679,99.93960310612597,51.18205349439172
44,contralateral,53.15632754342432,96.01240694789082,41.86848635235732
723,contralateral,41.756617647058825,101.35808823529412,40.67426470588235
731,contralateral,53.273972602739725,102.95433789954338,43.21613394216134
746,contralateral,49.09438202247191,103.51460674157303,42.88426966292135
104,contralateral,29.77396893411891,96.38189608998393,36.22656668452062
111,contralateral,15.163501238645747,71.36003303055327,27.969446738232865
119,contralateral,29.875143184421535,93.78923253150057,30.0
894,contralateral,44.06368330464716,49.86746987951807,70.83390705679862
879,contralateral,48.191679831490255,50.67509215376514,70.98683517640863
886,contralateral,51.74832535885167,52.73014354066986,66.47607655502392
312782546,contralateral,36.72853185595568,58.47506925207756,70.37257617728532
417,contralateral,26.219607843137254,53.02549019607843,66.57254901960785
541,contralateral,11.306003873466754,48.25887669464171,44.4312459651388
922,contralateral,10.311557788944723,48.766331658291456,33.93467336683417
895,contralateral,11.09080459770115,50.56091954022988,36.10689655172414
507,contralateral,48.25906546605013,117.30627889997567,35.09844244341689
151,contralateral,45.52307692307692,111.80615384615385,42.33538461538461
159,contralateral,46.372999589659415,102.8998768978252,27.471481329503487
589,contralateral,53.51159420289855,98.19710144927537,24.404347826086955
814,contralateral,53.12068965517241,94.50431034482759,36.241379310344826
961,contralateral,23.3531848783014,74.88071810806146,18.50837217331262
619,contralateral,36.071895424836605,70.359477124183,9.96078431372549
639,contralateral,31.979328165374678,67.54263565891473,8.015503875968992
647,contralateral,27.928856914468426,52.324540367705836,11.227817745803357
788,contralateral,24.65751211631664,63.09854604200323,7.579967689822294
566,contralateral,18.551671732522795,46.48024316109422,16.71276595744681
382,contralateral,29.671914480077746,50.68299319727891,47.601360544217684
423,contralateral,29.393805309734514,55.83185840707964,46.01327433628319
463,contralateral,31.442252624880688,54.16671969455934,41.75946547884187
726,contralateral,36.02076335877862,50.41679389312977,46.347480916030534
982,contralateral,55.44827586206897,59.37931034482759,56.689655172413794
19,contralateral,55.95,82.575,49.95
918,contralateral,13.374375,41.638125,30.8984375
926,contralateral,21.436835891381346,33.38095238095238,36.14757969303424
843,contralateral,28.179871520342612,33.67023554603854,43.16059957173447
1037,contralateral,36.029906542056075,39.34018691588785,57.2018691588785
1084,contralateral,29.198237885462554,37.808370044052865,42.56607929515418
502,contralateral,29.890654205607476,41.842056074766354,46.893457943925235
583,contralateral,27.55719557195572,84.92988929889299,31.25830258302583
952,contralateral,25.260289210233594,74.54171301446051,25.10678531701891
966,contralateral,23.02310924369748,63.03151260504202,17.502100840336134
131,contralateral,20.8938679245283,58.18632075471698,26.66509433962264
295,contralateral,23.96315789473684,58.87789473684211,18.690526315789473
319,contralateral,28.63870094722598,61.07713125845738,15.133964817320704
780,contralateral,31.091476091476093,51.75675675675676,16.765072765072766
672,contralateral,33.482848591819504,77.61115800782748,36.93300590898626
56,contralateral,44.909622302158276,88.62095323741008,20.882194244604317
998,contralateral,34.20283018867924,76.95754716981132,18.910377358490567
754,contralateral,41.121275483533715,87.14218504966021,9.884997386304233
250,contralateral,51.53472222222222,78.28819444444444,47.861111111111114
258,contralateral,52.77848775292865,83.64430244941427,37.108626198083066
266,contralateral,50.85666666666667,82.61,31.76
310,contralateral,53.223255813953486,76.76744186046511,42.013953488372096
333,contralateral,55.3125,87.8125,38.8125
23,contralateral,35.92,73.644,13.696
292,contralateral,37.666666666666664,67.41666666666667,8.333333333333334
536,contralateral,30.36651583710407,65.04072398190046,22.396681749622925
1105,contralateral,28.831460674157302,65.1685393258427,17.078651685393258
403,contralateral,36.02169625246548,62.56706114398422,15.474358974358974
1022,contralateral,34.27295918367347,69.65943877551021,31.366071428571427
1031,contralateral,36.80373831775701,65.14953271028037,26.11214953271028
342,contralateral,41.65144392209537,80.96171927468099,16.432505036937542
298,contralateral,40.31891891891892,76.94594594594595,13.302702702702703
564,contralateral,55.74829931972789,83.1360544217687,28.537414965986393
596,contralateral,50.093093093093096,82.26126126126127,13.855855855855856
581,contralateral,54.037267080745345,75.72670807453416,41.701863354037265
351,contralateral,47.875,77.3764880952381,27.194940476190474
287,contralateral,51.5,77.0,28.0
629,contralateral,44.980246913580245,66.13333333333334,34.89135802469136
685,contralateral,47.6865671641791,62.707889125799575,29.05543710021322
718,contralateral,37.26077097505669,62.77777777777778,36.358276643990926
725,contralateral,43.68627450980392,56.15686274509804,33.68627450980392
733,contralateral,39.15956151035323,60.326431181485994,37.4993909866017
741,contralateral,50.45454545454545,57.31818181818182,32.518181818181816
414,contralateral,54.0,56.15151515151515,31.03030303030303
422,contralateral,43.763888888888886,51.68055555555556,35.19444444444444
609,contralateral,55.43859649122807,55.64912280701754,37.0
1044,contralateral,34.07142857142857,46.25,35.464285714285715
475,contralateral,34.65329512893983,47.713467048710605,40.65042979942693
170,contralateral,33.88202247191011,55.37921348314607,46.78932584269663
218,contralateral,41.41707717569786,56.20032840722496,47.97865353037767
1020,contralateral,43.10634920634921,59.15873015873016,40.50317460317461
1029,contralateral,39.85436893203884,48.66019417475728,43.58252427184466
325,contralateral,36.204301075268816,47.096774193548384,44.666666666666664
255,contralateral,46.42788461538461,70.61057692307692,40.34134615384615
127,contralateral,49.91904761904762,70.11904761904762,33.99523809523809
64,contralateral,49.01204819277108,70.03614457831326,44.24096385542169
1120,contralateral,55.2,68.3,33.5
1113,contralateral,51.69491525423729,69.27118644067797,36.86440677966102
155,contralateral,42.66003976143141,64.92047713717695,46.84095427435388
59,contralateral,55.83783783783784,61.270270270270274,38.4054054054054
362,contralateral,52.30088495575221,63.44690265486726,39.86430678466077
366,contralateral,52.833333333333336,63.92,29.733333333333334
1077,contralateral,52.413333333333334,65.58666666666667,26.28
149,contralateral,55.51123595505618,66.9494382022472,40.01685393258427
15,contralateral,53.72566371681416,72.60176991150442,34.06194690265487
181,contralateral,54.80295566502463,67.88669950738917,27.586206896551722
189,contralateral,55.473684210526315,65.13157894736842,31.763157894736842
599,contralateral,55.02777777777778,64.11111111111111,34.31481481481482
907,contralateral,49.983050847457626,62.19491525423729,35.30508474576271
575,contralateral,48.16111111111111,62.333333333333336,42.9
930,contralateral,49.666666666666664,55.81395348837209,39.93798449612403
262,contralateral,38.22841225626741,66.64902506963789,36.200557103064064
27,contralateral,31.176470588235293,54.029411764705884,42.1764705882353
178,contralateral,30.346341463414635,54.541463414634144,39.72195121951219
321,contralateral,31.384615384615383,54.61538461538461,33.69230769230769
483,contralateral,54.617834394904456,62.28662420382165,48.71337579617835
186,contralateral,52.29585798816568,61.22485207100592,46.76331360946745
390,contralateral,44.857142857142854,72.0952380952381,11.80952380952381
332,contralateral,52.5,69.0,17.0
38,contralateral,55.17977528089887,70.31460674157303,22.40449438202247
30,contralateral,56.0,70.39285714285714,15.428571428571429
118,contralateral,56.0,62.52542372881356,15.898305084745763
223,contralateral,54.73880597014925,61.44776119402985,8.402985074626866
72,contralateral,54.0,80.45652173913044,23.282608695652176
263,contralateral,51.744680851063826,80.57446808510639,14.914893617021276
272,contralateral,55.12359550561798,81.33707865168539,13.876404494382022
830,contralateral,53.24293785310734,60.61581920903955,17.16949152542373
452,contralateral,56.0,78.0,30.5
523,contralateral,51.4645390070922,78.37943262411348,17.109929078014183
914,contralateral,51.6,76.2,21.6
1109,contralateral,50.28,80.3,20.84
126,contralateral,54.75,54.55357142857143,10.732142857142858
133,contralateral,55.90909090909091,75.76363636363637,15.4
347,contralateral,55.06382978723404,71.06382978723404,15.23404255319149
286,contralateral,55.285714285714285,71.97142857142858,10.485714285714286
338,contralateral,56.0,72.0,45.57142857142857
689,contralateral,49.4,78.1,10.6
88,contralateral,51.578512396694215,70.2534435261708,15.8732782369146
210,contralateral,47.38235294117647,52.088235294117645,16.764705882352942
491,contralateral,53.31872509960159,50.58565737051793,17.780876494023904
